game_pk,game_date,home_team,away_team,home_moneyline,away_moneyline,source_url
823244,2026-03-25,San Francisco Giants,New York Yankees,103,-121,https://fantasydata.com/mlb/new-york-yankees-odds
823081,2026-03-26,St. Louis Cardinals,Tampa Bay Rays,113,-133,https://fantasydata.com/mlb/st-louis-cardinals-odds
823163,2026-03-26,Seattle Mariners,Cleveland Guardians,-185,154,https://fantasydata.com/mlb/cleveland-guardians-odds
823325,2026-03-26,San Diego Padres,Detroit Tigers,107,-127,https://fantasydata.com/mlb/detroit-tigers-odds
823486,2026-03-26,Philadelphia Phillies,Texas Rangers,-160,135,https://fantasydata.com/mlb/philadelphia-phillies-odds
823649,2026-03-26,New York Mets,Pittsburgh Pirates,-120,102,https://fantasydata.com/mlb/new-york-mets-odds
823812,2026-03-26,Milwaukee Brewers,Chicago White Sox,-193,161,https://fantasydata.com/mlb/chicago-white-sox-odds
823974,2026-03-26,Los Angeles Dodgers,Arizona Diamondbacks,-288,234,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824218,2026-03-26,Houston Astros,Los Angeles Angels,-180,150,https://fantasydata.com/mlb/houston-astros-odds
824541,2026-03-26,Cincinnati Reds,Boston Red Sox,135,-160,https://fantasydata.com/mlb/boston-red-sox-odds
824704,2026-03-26,Chicago Cubs,Washington Nationals,-213,178,https://fantasydata.com/mlb/chicago-cubs-odds
824865,2026-03-26,Baltimore Orioles,Minnesota Twins,-141,119,https://fantasydata.com/mlb/baltimore-orioles-odds
822839,2026-03-27,Toronto Blue Jays,Athletics,-179,149,https://fantasydata.com/mlb/athletics-odds
823162,2026-03-27,Seattle Mariners,Cleveland Guardians,-173,145,https://fantasydata.com/mlb/cleveland-guardians-odds
823243,2026-03-27,San Francisco Giants,New York Yankees,113,-134,https://fantasydata.com/mlb/new-york-yankees-odds
823324,2026-03-27,San Diego Padres,Detroit Tigers,-133,113,https://fantasydata.com/mlb/detroit-tigers-odds
823893,2026-03-27,Miami Marlins,Colorado Rockies,-194,162,https://fantasydata.com/mlb/colorado-rockies-odds
823971,2026-03-27,Los Angeles Dodgers,Arizona Diamondbacks,-241,199,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824216,2026-03-27,Houston Astros,Los Angeles Angels,-173,144,https://fantasydata.com/mlb/houston-astros-odds
824946,2026-03-27,Atlanta Braves,Kansas City Royals,-145,121,https://fantasydata.com/mlb/atlanta-braves-odds
822838,2026-03-28,Toronto Blue Jays,Athletics,-197,164,https://fantasydata.com/mlb/athletics-odds
823082,2026-03-28,St. Louis Cardinals,Tampa Bay Rays,-104,-115,https://fantasydata.com/mlb/st-louis-cardinals-odds
823161,2026-03-28,Seattle Mariners,Cleveland Guardians,-181,152,https://fantasydata.com/mlb/cleveland-guardians-odds
823241,2026-03-28,San Francisco Giants,New York Yankees,108,-128,https://fantasydata.com/mlb/new-york-yankees-odds
823323,2026-03-28,San Diego Padres,Detroit Tigers,-113,-105,https://fantasydata.com/mlb/detroit-tigers-odds
823488,2026-03-28,Philadelphia Phillies,Texas Rangers,-147,123,https://fantasydata.com/mlb/philadelphia-phillies-odds
823651,2026-03-28,New York Mets,Pittsburgh Pirates,-175,147,https://fantasydata.com/mlb/new-york-mets-odds
823811,2026-03-28,Milwaukee Brewers,Chicago White Sox,-197,163,https://fantasydata.com/mlb/chicago-white-sox-odds
823892,2026-03-28,Miami Marlins,Colorado Rockies,-197,163,https://fantasydata.com/mlb/colorado-rockies-odds
823973,2026-03-28,Los Angeles Dodgers,Arizona Diamondbacks,-245,203,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824213,2026-03-28,Houston Astros,Los Angeles Angels,-138,117,https://fantasydata.com/mlb/houston-astros-odds
824540,2026-03-28,Cincinnati Reds,Boston Red Sox,116,-137,https://fantasydata.com/mlb/boston-red-sox-odds
824701,2026-03-28,Chicago Cubs,Washington Nationals,-252,206,https://fantasydata.com/mlb/chicago-cubs-odds
824862,2026-03-28,Baltimore Orioles,Minnesota Twins,-164,138,https://fantasydata.com/mlb/baltimore-orioles-odds
824945,2026-03-28,Atlanta Braves,Kansas City Royals,-151,127,https://fantasydata.com/mlb/atlanta-braves-odds
822837,2026-03-29,Toronto Blue Jays,Athletics,-155,130,https://fantasydata.com/mlb/athletics-odds
823079,2026-03-29,St. Louis Cardinals,Tampa Bay Rays,-101,-117,https://fantasydata.com/mlb/st-louis-cardinals-odds
823160,2026-03-29,Seattle Mariners,Cleveland Guardians,-144,122,https://fantasydata.com/mlb/cleveland-guardians-odds
823487,2026-03-29,Philadelphia Phillies,Texas Rangers,-159,133,https://fantasydata.com/mlb/philadelphia-phillies-odds
823647,2026-03-29,New York Mets,Pittsburgh Pirates,-187,157,https://fantasydata.com/mlb/new-york-mets-odds
823810,2026-03-29,Milwaukee Brewers,Chicago White Sox,-167,140,https://fantasydata.com/mlb/chicago-white-sox-odds
823891,2026-03-29,Miami Marlins,Colorado Rockies,-196,162,https://fantasydata.com/mlb/colorado-rockies-odds
824215,2026-03-29,Houston Astros,Los Angeles Angels,-178,149,https://fantasydata.com/mlb/houston-astros-odds
824538,2026-03-29,Cincinnati Reds,Boston Red Sox,113,-135,https://fantasydata.com/mlb/boston-red-sox-odds
824700,2026-03-29,Chicago Cubs,Washington Nationals,-249,204,https://fantasydata.com/mlb/chicago-cubs-odds
824864,2026-03-29,Baltimore Orioles,Minnesota Twins,-155,131,https://fantasydata.com/mlb/baltimore-orioles-odds
824944,2026-03-29,Atlanta Braves,Kansas City Royals,-158,132,https://fantasydata.com/mlb/atlanta-braves-odds
822834,2026-03-30,Toronto Blue Jays,Colorado Rockies,-301,243,https://fantasydata.com/mlb/colorado-rockies-odds
823080,2026-03-30,St. Louis Cardinals,New York Mets,127,-151,https://fantasydata.com/mlb/new-york-mets-odds
823159,2026-03-30,Seattle Mariners,New York Yankees,101,-119,https://fantasydata.com/mlb/new-york-yankees-odds
823320,2026-03-30,San Diego Padres,San Francisco Giants,-115,-103,https://fantasydata.com/mlb/san-diego-padres-odds
823484,2026-03-30,Philadelphia Phillies,Washington Nationals,-174,147,https://fantasydata.com/mlb/philadelphia-phillies-odds
823809,2026-03-30,Milwaukee Brewers,Tampa Bay Rays,-158,134,https://fantasydata.com/mlb/milwaukee-brewers-odds
823890,2026-03-30,Miami Marlins,Chicago White Sox,-147,123,https://fantasydata.com/mlb/chicago-white-sox-odds
823972,2026-03-30,Los Angeles Dodgers,Cleveland Guardians,-189,157,https://fantasydata.com/mlb/cleveland-guardians-odds
824135,2026-03-30,Kansas City Royals,Minnesota Twins,-166,140,https://fantasydata.com/mlb/kansas-city-royals-odds
824214,2026-03-30,Houston Astros,Boston Red Sox,107,-127,https://fantasydata.com/mlb/boston-red-sox-odds
824539,2026-03-30,Cincinnati Reds,Pittsburgh Pirates,-133,112,https://fantasydata.com/mlb/cincinnati-reds-odds
824702,2026-03-30,Chicago Cubs,Los Angeles Angels,-192,160,https://fantasydata.com/mlb/chicago-cubs-odds
824863,2026-03-30,Baltimore Orioles,Texas Rangers,-128,109,https://fantasydata.com/mlb/baltimore-orioles-odds
824943,2026-03-30,Atlanta Braves,Athletics,-130,110,https://fantasydata.com/mlb/athletics-odds
825108,2026-03-30,Arizona Diamondbacks,Detroit Tigers,-122,104,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822836,2026-03-31,Toronto Blue Jays,Colorado Rockies,-268,219,https://fantasydata.com/mlb/colorado-rockies-odds
823077,2026-03-31,St. Louis Cardinals,New York Mets,129,-153,https://fantasydata.com/mlb/new-york-mets-odds
823158,2026-03-31,Seattle Mariners,New York Yankees,-101,-118,https://fantasydata.com/mlb/new-york-yankees-odds
823322,2026-03-31,San Diego Padres,San Francisco Giants,112,-133,https://fantasydata.com/mlb/san-diego-padres-odds
823485,2026-03-31,Philadelphia Phillies,Washington Nationals,-197,162,https://fantasydata.com/mlb/philadelphia-phillies-odds
823807,2026-03-31,Milwaukee Brewers,Tampa Bay Rays,-129,109,https://fantasydata.com/mlb/milwaukee-brewers-odds
823888,2026-03-31,Miami Marlins,Chicago White Sox,-151,128,https://fantasydata.com/mlb/chicago-white-sox-odds
823969,2026-03-31,Los Angeles Dodgers,Cleveland Guardians,-274,226,https://fantasydata.com/mlb/cleveland-guardians-odds
824212,2026-03-31,Houston Astros,Boston Red Sox,-144,122,https://fantasydata.com/mlb/boston-red-sox-odds
824537,2026-03-31,Cincinnati Reds,Pittsburgh Pirates,105,-123,https://fantasydata.com/mlb/cincinnati-reds-odds
824699,2026-03-31,Chicago Cubs,Los Angeles Angels,-143,121,https://fantasydata.com/mlb/chicago-cubs-odds
824861,2026-03-31,Baltimore Orioles,Texas Rangers,105,-124,https://fantasydata.com/mlb/baltimore-orioles-odds
824942,2026-03-31,Atlanta Braves,Athletics,-158,132,https://fantasydata.com/mlb/athletics-odds
825107,2026-03-31,Arizona Diamondbacks,Detroit Tigers,-109,-110,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822835,2026-04-01,Toronto Blue Jays,Colorado Rockies,-290,235,https://fantasydata.com/mlb/colorado-rockies-odds
823078,2026-04-01,St. Louis Cardinals,New York Mets,140,-170,https://fantasydata.com/mlb/new-york-mets-odds
823157,2026-04-01,Seattle Mariners,New York Yankees,-118,-101,https://fantasydata.com/mlb/new-york-yankees-odds
823321,2026-04-01,San Diego Padres,San Francisco Giants,-155,130,https://fantasydata.com/mlb/san-diego-padres-odds
823483,2026-04-01,Philadelphia Phillies,Washington Nationals,-274,223,https://fantasydata.com/mlb/philadelphia-phillies-odds
823806,2026-04-01,Milwaukee Brewers,Tampa Bay Rays,-143,120,https://fantasydata.com/mlb/milwaukee-brewers-odds
823889,2026-04-01,Miami Marlins,Chicago White Sox,-147,124,https://fantasydata.com/mlb/chicago-white-sox-odds
823970,2026-04-01,Los Angeles Dodgers,Cleveland Guardians,-290,238,https://fantasydata.com/mlb/cleveland-guardians-odds
824136,2026-04-01,Kansas City Royals,Minnesota Twins,-106,-113,https://fantasydata.com/mlb/kansas-city-royals-odds
824211,2026-04-01,Houston Astros,Boston Red Sox,121,-143,https://fantasydata.com/mlb/boston-red-sox-odds
824536,2026-04-01,Cincinnati Reds,Pittsburgh Pirates,121,-143,https://fantasydata.com/mlb/cincinnati-reds-odds
824698,2026-04-01,Chicago Cubs,Los Angeles Angels,-165,139,https://fantasydata.com/mlb/chicago-cubs-odds
824860,2026-04-01,Baltimore Orioles,Texas Rangers,-115,-104,https://fantasydata.com/mlb/baltimore-orioles-odds
824940,2026-04-01,Atlanta Braves,Athletics,-225,187,https://fantasydata.com/mlb/athletics-odds
825106,2026-04-01,Arizona Diamondbacks,Detroit Tigers,128,-152,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823242,2026-04-02,San Francisco Giants,New York Mets,102,-121,https://fantasydata.com/mlb/new-york-mets-odds
824133,2026-04-02,Kansas City Royals,Minnesota Twins,-153,129,https://fantasydata.com/mlb/kansas-city-royals-odds
825105,2026-04-02,Arizona Diamondbacks,Atlanta Braves,-104,-114,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822758,2026-04-03,Washington Nationals,Los Angeles Dodgers,224,-274,https://fantasydata.com/mlb/los-angeles-dodgers-odds
822919,2026-04-03,Texas Rangers,Cincinnati Reds,-170,143,https://fantasydata.com/mlb/cincinnati-reds-odds
823240,2026-04-03,San Francisco Giants,New York Mets,110,-130,https://fantasydata.com/mlb/new-york-mets-odds
823406,2026-04-03,Pittsburgh Pirates,Baltimore Orioles,101,-120,https://fantasydata.com/mlb/baltimore-orioles-odds
823568,2026-04-03,New York Yankees,Miami Marlins,-163,137,https://fantasydata.com/mlb/miami-marlins-odds
823732,2026-04-03,Minnesota Twins,Tampa Bay Rays,-110,-109,https://fantasydata.com/mlb/minnesota-twins-odds
824056,2026-04-03,Los Angeles Angels,Seattle Mariners,132,-157,https://fantasydata.com/mlb/los-angeles-angels-odds
824299,2026-04-03,Detroit Tigers,St. Louis Cardinals,-182,152,https://fantasydata.com/mlb/detroit-tigers-odds
824377,2026-04-03,Colorado Rockies,Philadelphia Phillies,162,-197,https://fantasydata.com/mlb/colorado-rockies-odds
824458,2026-04-03,Cleveland Guardians,Chicago Cubs,-103,-116,https://fantasydata.com/mlb/chicago-cubs-odds
824621,2026-04-03,Chicago White Sox,Toronto Blue Jays,166,-200,https://fantasydata.com/mlb/chicago-white-sox-odds
824786,2026-04-03,Boston Red Sox,San Diego Padres,-123,103,https://fantasydata.com/mlb/boston-red-sox-odds
825026,2026-04-03,Athletics,Houston Astros,-110,-108,https://fantasydata.com/mlb/athletics-odds
825103,2026-04-03,Arizona Diamondbacks,Atlanta Braves,-109,-109,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822757,2026-04-04,Washington Nationals,Los Angeles Dodgers,249,-306,https://fantasydata.com/mlb/los-angeles-dodgers-odds
822920,2026-04-04,Texas Rangers,Cincinnati Reds,-144,121,https://fantasydata.com/mlb/cincinnati-reds-odds
823239,2026-04-04,San Francisco Giants,New York Mets,-115,-104,https://fantasydata.com/mlb/new-york-mets-odds
823404,2026-04-04,Pittsburgh Pirates,Baltimore Orioles,-112,-106,https://fantasydata.com/mlb/baltimore-orioles-odds
823569,2026-04-04,New York Yankees,Miami Marlins,-200,167,https://fantasydata.com/mlb/miami-marlins-odds
823730,2026-04-04,Minnesota Twins,Tampa Bay Rays,-105,-112,https://fantasydata.com/mlb/minnesota-twins-odds
824054,2026-04-04,Los Angeles Angels,Seattle Mariners,133,-157,https://fantasydata.com/mlb/los-angeles-angels-odds
824132,2026-04-04,Kansas City Royals,Milwaukee Brewers,-105,-114,https://fantasydata.com/mlb/kansas-city-royals-odds
824134,2026-04-04,Kansas City Royals,Milwaukee Brewers,-115,-104,https://fantasydata.com/mlb/kansas-city-royals-odds
824295,2026-04-04,Detroit Tigers,St. Louis Cardinals,-170,142,https://fantasydata.com/mlb/detroit-tigers-odds
824378,2026-04-04,Colorado Rockies,Philadelphia Phillies,207,-249,https://fantasydata.com/mlb/colorado-rockies-odds
824622,2026-04-04,Chicago White Sox,Toronto Blue Jays,128,-151,https://fantasydata.com/mlb/chicago-white-sox-odds
824782,2026-04-04,Boston Red Sox,San Diego Padres,-146,122,https://fantasydata.com/mlb/boston-red-sox-odds
825027,2026-04-04,Athletics,Houston Astros,-113,-105,https://fantasydata.com/mlb/athletics-odds
825104,2026-04-04,Arizona Diamondbacks,Atlanta Braves,-115,-104,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822756,2026-04-05,Washington Nationals,Los Angeles Dodgers,151,-184,https://fantasydata.com/mlb/los-angeles-dodgers-odds
822917,2026-04-05,Texas Rangers,Cincinnati Reds,-122,103,https://fantasydata.com/mlb/cincinnati-reds-odds
823238,2026-04-05,San Francisco Giants,New York Mets,-122,103,https://fantasydata.com/mlb/new-york-mets-odds
823405,2026-04-05,Pittsburgh Pirates,Baltimore Orioles,-124,104,https://fantasydata.com/mlb/baltimore-orioles-odds
823566,2026-04-05,New York Yankees,Miami Marlins,-296,239,https://fantasydata.com/mlb/miami-marlins-odds
823729,2026-04-05,Minnesota Twins,Tampa Bay Rays,-112,-107,https://fantasydata.com/mlb/minnesota-twins-odds
824053,2026-04-05,Los Angeles Angels,Seattle Mariners,140,-166,https://fantasydata.com/mlb/los-angeles-angels-odds
824131,2026-04-05,Kansas City Royals,Milwaukee Brewers,-124,104,https://fantasydata.com/mlb/kansas-city-royals-odds
824296,2026-04-05,Detroit Tigers,St. Louis Cardinals,-144,120,https://fantasydata.com/mlb/detroit-tigers-odds
824379,2026-04-05,Colorado Rockies,Philadelphia Phillies,132,-157,https://fantasydata.com/mlb/colorado-rockies-odds
824459,2026-04-05,Cleveland Guardians,Chicago Cubs,111,-131,https://fantasydata.com/mlb/chicago-cubs-odds
824460,2026-04-05,Cleveland Guardians,Chicago Cubs,108,-128,https://fantasydata.com/mlb/chicago-cubs-odds
824620,2026-04-05,Chicago White Sox,Toronto Blue Jays,139,-166,https://fantasydata.com/mlb/chicago-white-sox-odds
824781,2026-04-05,Boston Red Sox,San Diego Padres,-154,129,https://fantasydata.com/mlb/boston-red-sox-odds
825025,2026-04-05,Athletics,Houston Astros,112,-132,https://fantasydata.com/mlb/athletics-odds
825102,2026-04-05,Arizona Diamondbacks,Atlanta Braves,-109,-110,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822755,2026-04-06,Washington Nationals,St. Louis Cardinals,-105,-113,https://fantasydata.com/mlb/st-louis-cardinals-odds
822832,2026-04-06,Toronto Blue Jays,Los Angeles Dodgers,108,-128,https://fantasydata.com/mlb/los-angeles-dodgers-odds
822918,2026-04-06,Texas Rangers,Seattle Mariners,-117,-101,https://fantasydata.com/mlb/seattle-mariners-odds
823002,2026-04-06,Tampa Bay Rays,Chicago Cubs,-125,105,https://fantasydata.com/mlb/chicago-cubs-odds
823237,2026-04-06,San Francisco Giants,Philadelphia Phillies,100,-119,https://fantasydata.com/mlb/philadelphia-phillies-odds
823401,2026-04-06,Pittsburgh Pirates,San Diego Padres,-139,117,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823728,2026-04-06,Minnesota Twins,Detroit Tigers,-125,105,https://fantasydata.com/mlb/detroit-tigers-odds
823886,2026-04-06,Miami Marlins,Cincinnati Reds,-137,115,https://fantasydata.com/mlb/cincinnati-reds-odds
824052,2026-04-06,Los Angeles Angels,Atlanta Braves,148,-177,https://fantasydata.com/mlb/atlanta-braves-odds
824376,2026-04-06,Colorado Rockies,Houston Astros,126,-151,https://fantasydata.com/mlb/colorado-rockies-odds
824456,2026-04-06,Cleveland Guardians,Kansas City Royals,-119,100,https://fantasydata.com/mlb/cleveland-guardians-odds
824619,2026-04-06,Chicago White Sox,Baltimore Orioles,117,-139,https://fantasydata.com/mlb/baltimore-orioles-odds
824783,2026-04-06,Boston Red Sox,Milwaukee Brewers,108,-127,https://fantasydata.com/mlb/boston-red-sox-odds
822754,2026-04-07,Washington Nationals,St. Louis Cardinals,-114,-104,https://fantasydata.com/mlb/st-louis-cardinals-odds
822831,2026-04-07,Toronto Blue Jays,Los Angeles Dodgers,129,-154,https://fantasydata.com/mlb/los-angeles-dodgers-odds
822916,2026-04-07,Texas Rangers,Seattle Mariners,100,-118,https://fantasydata.com/mlb/seattle-mariners-odds
822999,2026-04-07,Tampa Bay Rays,Chicago Cubs,-117,-102,https://fantasydata.com/mlb/chicago-cubs-odds
823235,2026-04-07,San Francisco Giants,Philadelphia Phillies,127,-153,https://fantasydata.com/mlb/philadelphia-phillies-odds
823402,2026-04-07,Pittsburgh Pirates,San Diego Padres,-146,123,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823567,2026-04-07,New York Yankees,Athletics,-265,215,https://fantasydata.com/mlb/athletics-odds
823648,2026-04-07,New York Mets,Arizona Diamondbacks,-153,129,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823727,2026-04-07,Minnesota Twins,Detroit Tigers,139,-166,https://fantasydata.com/mlb/detroit-tigers-odds
823887,2026-04-07,Miami Marlins,Cincinnati Reds,-138,116,https://fantasydata.com/mlb/cincinnati-reds-odds
824051,2026-04-07,Los Angeles Angels,Atlanta Braves,110,-131,https://fantasydata.com/mlb/atlanta-braves-odds
824375,2026-04-07,Colorado Rockies,Houston Astros,142,-170,https://fantasydata.com/mlb/colorado-rockies-odds
824457,2026-04-07,Cleveland Guardians,Kansas City Royals,-120,101,https://fantasydata.com/mlb/cleveland-guardians-odds
824618,2026-04-07,Chicago White Sox,Baltimore Orioles,123,-147,https://fantasydata.com/mlb/baltimore-orioles-odds
824780,2026-04-07,Boston Red Sox,Milwaukee Brewers,-161,136,https://fantasydata.com/mlb/boston-red-sox-odds
822753,2026-04-08,Washington Nationals,St. Louis Cardinals,103,-123,https://fantasydata.com/mlb/st-louis-cardinals-odds
822833,2026-04-08,Toronto Blue Jays,Los Angeles Dodgers,132,-158,https://fantasydata.com/mlb/los-angeles-dodgers-odds
822915,2026-04-08,Texas Rangers,Seattle Mariners,100,-119,https://fantasydata.com/mlb/seattle-mariners-odds
823000,2026-04-08,Tampa Bay Rays,Chicago Cubs,-115,-102,https://fantasydata.com/mlb/chicago-cubs-odds
823234,2026-04-08,San Francisco Giants,Philadelphia Phillies,113,-134,https://fantasydata.com/mlb/philadelphia-phillies-odds
823403,2026-04-08,Pittsburgh Pirates,San Diego Padres,108,-128,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823564,2026-04-08,New York Yankees,Athletics,-202,168,https://fantasydata.com/mlb/athletics-odds
823646,2026-04-08,New York Mets,Arizona Diamondbacks,-132,112,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823726,2026-04-08,Minnesota Twins,Detroit Tigers,128,-151,https://fantasydata.com/mlb/detroit-tigers-odds
823885,2026-04-08,Miami Marlins,Cincinnati Reds,-128,108,https://fantasydata.com/mlb/cincinnati-reds-odds
824050,2026-04-08,Los Angeles Angels,Atlanta Braves,107,-128,https://fantasydata.com/mlb/atlanta-braves-odds
824374,2026-04-08,Colorado Rockies,Houston Astros,120,-143,https://fantasydata.com/mlb/colorado-rockies-odds
824455,2026-04-08,Cleveland Guardians,Kansas City Royals,113,-134,https://fantasydata.com/mlb/cleveland-guardians-odds
824617,2026-04-08,Chicago White Sox,Baltimore Orioles,127,-151,https://fantasydata.com/mlb/baltimore-orioles-odds
824779,2026-04-08,Boston Red Sox,Milwaukee Brewers,-139,117,https://fantasydata.com/mlb/boston-red-sox-odds
823319,2026-04-09,San Diego Padres,Colorado Rockies,-184,154,https://fantasydata.com/mlb/colorado-rockies-odds
823565,2026-04-09,New York Yankees,Athletics,-199,165,https://fantasydata.com/mlb/athletics-odds
823645,2026-04-09,New York Mets,Arizona Diamondbacks,-182,152,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823724,2026-04-09,Minnesota Twins,Detroit Tigers,116,-136,https://fantasydata.com/mlb/detroit-tigers-odds
